feature,logFC,AveExpr,t,P.Value,adj.P.Val,B,adjP_fmt,P_fmt
PWY-7399: methylphosphonate degradation II,0.386724473021896,-3.74265716212671,0.222556927485239,0.823973955305579,0.922649478071882,-5.78733054701543,9.23e-01,8.24e-01
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),0.433962426674748,2.41336877347402,0.220135833749863,0.825857897634871,0.922649478071882,-5.63283661512747,9.23e-01,8.26e-01
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli),0.0544305926716903,8.76290283914946,0.218727795380724,0.826954007700585,0.922649478071882,-7.94118096747715,9.23e-01,8.27e-01
PWY0-1261: anhydromuropeptides recycling I,0.0991709783550708,7.4126617985262,0.215794367017825,0.829238666216187,0.922649478071882,-7.31961566147412,9.23e-01,8.29e-01
FASYN-ELONG-PWY: fatty acid elongation -- saturated,-0.111049377619177,6.90208048395911,-0.215699924606396,0.829312245516663,0.922649478071882,-6.88898917425234,9.23e-01,8.29e-01
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,0.385376388516517,3.11032589756879,0.209237281731789,0.834350771228052,0.922649478071882,-5.72124217403098,9.23e-01,8.34e-01
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I,-0.0758668452937191,7.45685050356152,-0.207895464704261,0.835397766647644,0.922649478071882,-7.00712925184662,9.23e-01,8.35e-01
PWY-6263: superpathway of menaquinol-8 biosynthesis II,0.353270868978098,2.26262785792214,0.207221855403719,0.835923482191449,0.922649478071882,-5.70744434324542,9.23e-01,8.36e-01
PWY-7664: oleate biosynthesis IV (anaerobic),-0.110441940095334,6.79281216624841,-0.206831694120062,0.836228015567936,0.922649478071882,-6.83868572093211,9.23e-01,8.36e-01
PWY-6349: CDP-archaeol biosynthesis,-0.479947137899699,-2.69923077211753,-0.206539195965725,0.836456335897042,0.922649478071882,-5.60672125872906,9.23e-01,8.36e-01
PWY-6215: 4-chlorobenzoate degradation,0.335553073001208,-4.27593103004436,0.203457037630108,0.838863065896791,0.922649478071882,-5.7761168695179,9.23e-01,8.39e-01
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",-0.114401096638572,6.92438781184147,-0.203161985715605,0.839093539418793,0.922649478071882,-6.89343324692154,9.23e-01,8.39e-01
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",-0.110362262738488,4.87272335476406,-0.202731135974485,0.839430113383046,0.922649478071882,-6.01606070201982,9.23e-01,8.39e-01
PWY0-862: (5Z)-dodecenoate biosynthesis I,-0.111505904616289,6.66119692809339,-0.200404960700839,0.841247797249487,0.922658874402664,-6.7780678279437,9.23e-01,8.41e-01
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast),0.0558359113000007,8.2184553427313,0.191717509174955,0.848043642983338,0.928116433307945,-7.49956740702373,9.28e-01,8.48e-01
PWY-6174: mevalonate pathway II (haloarchaea),0.438916392162104,-4.23533132842652,0.18715144675181,0.851620073026568,0.929115374966855,-5.61247460636069,9.29e-01,8.52e-01
HISDEG-PWY: L-histidine degradation I,0.0589582208024734,7.52491905742551,0.185901062009718,0.852599991146055,0.929115374966855,-7.24647938169154,9.29e-01,8.53e-01
PWY-7294: D-xylose degradation IV,-0.292778266210591,-4.11893278841376,-0.178825786216394,0.858149093891585,0.931220855691787,-5.94624922587755,9.31e-01,8.58e-01
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,-0.164205503613887,4.89763892535203,-0.17767363964229,0.859053390184341,0.931220855691787,-6.02841861547404,9.31e-01,8.59e-01
PWY-6859: all-trans-farnesol biosynthesis,0.114991947410857,5.22780437028203,0.174269432327807,0.861726362253262,0.931220855691787,-6.22745296311865,9.31e-01,8.62e-01
METHANOGENESIS-PWY: methanogenesis from H2 and CO2,-0.404619410506046,-2.79562163066633,-0.171217836524526,0.86412381679844,0.931220855691787,-5.60943619427753,9.31e-01,8.64e-01
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,-0.39110614296774,-3.00691118274162,-0.166868048000617,0.867543347865853,0.931220855691787,-5.62161293388915,9.31e-01,8.68e-01
PWY0-41: allantoin degradation IV (anaerobic),-0.31167998929505,-3.42684602781741,-0.165520842768588,0.868602943710618,0.931220855691787,-5.69322508510796,9.31e-01,8.69e-01
PWY-5692: allantoin degradation to glyoxylate II,-0.242818389520648,-3.82301367330248,-0.16483880637768,0.869139465312334,0.931220855691787,-5.88206920222894,9.31e-01,8.69e-01
URDEGR-PWY: superpathway of allantoin degradation in plants,-0.242818389520648,-3.82301367330248,-0.16483880637768,0.869139465312334,0.931220855691787,-5.88206920222894,9.31e-01,8.69e-01
COLANSYN-PWY: colanic acid building blocks biosynthesis,-0.0393814516945255,6.93038184798045,-0.153582358525549,0.878002860582011,0.938745196848691,-6.92432285077346,9.39e-01,8.78e-01
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate),0.0412462773206387,7.89945082665491,0.144717545422092,0.884993939328169,0.942643367107154,-7.52563871515907,9.43e-01,8.85e-01
PWY-5971: palmitate biosynthesis (type II fatty acid synthase),0.46519221940098,3.31625801113289,0.144272146702838,0.88534543694966,0.942643367107154,-5.67109812740922,9.43e-01,8.85e-01
PWY3O-355: stearate biosynthesis III (fungi),-0.163165935777635,5.28161594608925,-0.141808764462884,0.887289883994848,0.942745501744526,-6.1309256482059,9.43e-01,8.87e-01
PWY-5417: catechol degradation III (ortho-cleavage pathway),0.303562124561603,-3.47225483509208,0.135127070862395,0.892567408546581,0.944417797424805,-5.63717742983358,9.44e-01,8.93e-01
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate,0.303562124561603,-3.47225483509208,0.135127070862395,0.892567408546581,0.944417797424805,-5.63717742983358,9.44e-01,8.93e-01
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III,0.302801200043118,0.32402211319946,0.132137820416358,0.894930023393904,0.944957167558781,-5.40077037083598,9.45e-01,8.95e-01
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",-0.281370344854084,-0.0708817841450874,-0.125670011416764,0.900045161221952,0.948394694676024,-5.38308646328584,9.48e-01,9.00e-01
METH-ACETATE-PWY: methanogenesis from acetate,0.168465517065175,6.26238060759403,0.120466218540638,0.904163673564108,0.949035189393143,-6.46959048502149,9.49e-01,9.04e-01
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,-0.0620985202397522,6.63905416001476,-0.1201996606689,0.904374709892289,0.949035189393143,-6.80226920255213,9.49e-01,9.04e-01
PWY-6353: purine nucleotides degradation II (aerobic),-0.0528086295083782,6.471684810968,-0.112933755884813,0.910129753324335,0.951209640400104,-6.65557286845547,9.51e-01,9.10e-01
PWY-6531: mannitol cycle,0.146383175601662,3.18563482238917,0.112874045458714,0.910177067676962,0.951209640400104,-5.72336426504744,9.51e-01,9.10e-01
PWY-5484: glycolysis II (from fructose 6-phosphate),0.0279835693113924,7.81508232343105,0.100641278353959,0.91987677259716,0.959380683076793,-7.47759905662469,9.59e-01,9.20e-01
PWY-7392: taxadiene biosynthesis (engineered),0.0649683318366094,6.16167177597527,0.0918467124914616,0.926857712734994,0.961625932494721,-6.56232606009068,9.62e-01,9.27e-01
PWY-6317: D-galactose degradation I (Leloir pathway),0.0305301858781694,7.95872622987273,0.0916198324667436,0.927037882393513,0.961625932494721,-7.38618567754942,9.62e-01,9.27e-01
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis,-0.0781636617014307,5.71033739618156,-0.0908034804900478,0.92768619370079,0.961625932494721,-6.32894991118171,9.62e-01,9.28e-01
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria),-0.0295096373647408,6.76829649093994,-0.0726874799252878,0.94208474585121,0.973986592909275,-6.79735618283665,9.74e-01,9.42e-01
PWY-6823: molybdopterin biosynthesis,-0.162556160195782,-2.95171576175542,-0.0701269050796061,0.944121526624402,0.973986592909275,-5.58000204551706,9.74e-01,9.44e-01
PWY-6350: archaetidylinositol biosynthesis,-0.157598141511927,-3.09334838617013,-0.0668111923035162,0.946759516107337,0.973986592909275,-5.62208025604992,9.74e-01,9.47e-01
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,-0.0215436457370311,7.1146560693152,-0.0658122181804792,0.947554418574792,0.973986592909275,-7.11682045113532,9.74e-01,9.48e-01
PWY-4722: creatinine degradation II,-0.112876087990146,-2.68048637604988,-0.0637952916431893,0.949159483678254,0.973986592909275,-5.64830026693906,9.74e-01,9.49e-01
PWY-6749: CMP-legionaminate biosynthesis I,0.135486420724401,-0.449269817821889,0.0610267556051672,0.951363013445846,0.974287423408397,-5.36670601032718,9.74e-01,9.51e-01
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",-0.035991501569943,5.45317387523895,-0.0498132044141517,0.960291729681238,0.980594482945265,-6.254759457322,9.81e-01,9.60e-01
P164-PWY: purine nucleobases degradation I (anaerobic),0.0161239539273463,6.20759969579212,0.0484630506031247,0.961367140142416,0.980594482945265,-6.57999361467781,9.81e-01,9.61e-01
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",-0.00820430733271408,7.11126467279236,-0.0293168999726076,0.976623895218853,0.992250970289519,-6.96206845267024,9.92e-01,9.77e-01
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside),-0.0345847152774259,4.54559405723421,-0.0286833288787363,0.97712893871771,0.992250970289519,-5.98947938006538,9.92e-01,9.77e-01
PWY-5181: toluene degradation III (aerobic) (via p-cresol),0.0557062603736083,-3.64198641963029,0.0267980251039564,0.97863183932476,0.992250970289519,-5.74572889655005,9.92e-01,9.79e-01
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,0.0072359173015044,6.9050698533643,0.0206006001438568,0.983572724979055,0.995281924085949,-7.07050230887296,9.95e-01,9.84e-01
GLUCONEO-PWY: gluconeogenesis I,-0.00359696603746475,7.72889486567789,-0.0146550684924849,0.988313385702254,0.996824251018092,-7.33998385132595,9.97e-01,9.88e-01
PWY-6167: flavin biosynthesis II (archaea),0.0292305024117138,-3.30744678545363,0.0116445681240264,0.990713972041055,0.996824251018092,-5.65108740492819,9.97e-01,9.91e-01
P108-PWY: pyruvate fermentation to propanoate I,0.00704781316350055,4.84414989984681,0.00928911479694188,0.992592280870131,0.996824251018092,-6.1663035997077,9.97e-01,9.93e-01
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis,0.00100849886061929,7.91388002033245,0.0046182955962028,0.996317043277943,0.996824251018092,-7.43881294988883,9.97e-01,9.96e-01
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation,-0.00192214543902047,5.91727074447862,-0.00426741244272882,0.996596860638695,0.996824251018092,-6.47916642785495,9.97e-01,9.97e-01
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I,-0.00185984228189259,6.7756319931627,-0.0039822716490378,0.996824251018092,0.996824251018092,-6.8964781272528,9.97e-01,9.97e-01
